,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_pCun_1,7Networks_RH_Default_Par_1,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCv_2,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,HIP-rh,AMY-rh,pTHA-rh,aTHA-rh,NAc-rh,GP-rh,PUT-rh,CAU-rh,HIP-lh,AMY-lh,pTHA-lh,aTHA-lh,NAc-lh,GP-lh,PUT-lh,CAU-lh
0,12.651962727983893,129.9567098656979,31.635185374377773,122.03273869231812,128.676340391123,50.749786163814335,26.245416490406527,59.4025018764849,34.8387899296986,-8.267029150617478,-21.293260233132344,-47.098870827618256,-91.34158063310761,-8.072114461227446,9.994216589711042,47.97325991961831,2.6438217229749026,72.98587915639712,13.99147718262193,75.77948921602449,96.21479694013307,2.1845914896432457,21.29807621359267,44.96376241120726,-8.621623949101238,21.208595357067008,80.7319161333735,36.06706542398945,53.229567203636975,46.871101495522865,15.852881019716865,4.612803195762304,22.19465786907996,51.724186441122555,29.678750478893246,153.32366479440168,82.58615160886401,4.587492806211328,43.046776196188176,10.960906769814235,-2.4510592258227852,39.06168331514797,13.836363290551297,6.352228184927881,15.035890122726226,-14.275298248371163,44.70294826002044,15.394309090200592,31.936049982448957,4.7254328911295405,10.883820988470157,88.22037719995711,42.12306222759216,110.6882122567251,99.26576559608579,13.804258633017094,96.11618702620791,48.72791860507734,19.59324020143651,-12.714713464819866,-27.075677300608437,-96.66767410284244,-29.471570350736847,-25.652204114908532,25.1583195865461,4.269917153152742,-8.122023714607534,-25.199660913026374,40.84405900565891,75.86824333651671,84.45107773433705,-19.636924009566094,20.3634751938759,-0.059826423782048055,-23.354017868862115,4.922175279159429,59.97609020212562,8.662809046506881,17.01449935466684,0.13252102814340838,70.87966723228513,35.00617142983789,12.492509255445102,24.520634990353738,18.588583584064036,9.947855884809716,70.25703859734698,43.77131961407735,91.64683638481276,-8.623736188811,-26.09864891034632,-1.054815492152307,8.131129197487798,6.620079446353136,-10.388904514888866,-5.277116172233614,-25.49813790764405,36.72737986993598,25.43035223214857,13.50180527171227,-14.16365360812499,20.28586645041947,27.774420104901612,46.65716394273916,94.33585604923528,28.380997002726854,-12.345168197075349,18.265754431143574,-20.736325265831006,13.921561264552953,-26.488747556080188,31.12317156022595,99.61846181765125,-20.835509868583294,6.417043078184659,71.96269695895842
1,-5.096646953289695,86.79363449424946,35.08446151971691,58.67734087426332,102.15200387913316,33.59794846768509,33.09378083007586,50.376549515367195,53.51602024505893,-29.918816139927735,-20.810372292320682,-41.793918206158295,-97.37286621665095,-18.157349350686008,2.8711479688579797,34.68763891059474,9.588862841330826,42.891086249920924,11.709732949406835,71.75029043680355,39.44037124325593,29.85657690479642,19.23831443380416,40.60000812819536,-6.42210308388648,33.553051541749234,54.26607173783754,16.614900439040465,37.80854271942035,50.649441385363964,42.22419991710403,20.28566399820054,13.952292576310374,40.99171631556345,30.87051477022735,52.8978276561607,37.49389210932672,17.68144811739762,36.81560838452384,19.878474902893817,23.320472180985778,24.407399377970837,30.679036211402636,3.7775198502702345,14.681682081234769,-3.3884568920769502,29.553008683703162,2.2677282437331536,-24.343623077117645,1.1047508718396322,-11.146323251724244,80.6687333360997,59.17277650831988,72.80051639177057,75.23462154755013,12.29329002363405,51.743264265980635,38.44588492775223,-7.4481232518850105,7.392963915285857,-1.3037103563547134,-86.05016369975131,14.932063838574274,8.533995928506883,21.195550086772258,-5.250309804074485,13.315904188485199,9.988313258333626,45.2108415537839,66.91530289682693,49.24652565908482,28.790834063253584,11.644750223514881,20.742812275195867,-2.789184165516294,11.989689941289592,61.687847795113214,25.03261365111669,10.48169892224793,0.9879320894320733,83.2327812125025,22.679801561596587,8.607082427733735,31.737005723847282,17.649664002148892,23.134077647177115,46.009491622042496,24.759955188393498,57.57046481771005,13.094577037814972,-5.074631897110423,17.993168207497373,31.41017444955642,18.66323117671007,4.104533679619673,-9.055248405602745,-10.164941602187115,7.775621382874179,13.22663112032798,-6.395963358791756,-6.07896932023458,2.5260491807200562,11.106376098415957,-1.1032142926196349,61.66389559885351,27.795787281460232,7.882219462723934,51.63106653169654,-4.216826617995836,-7.53402690287748,57.71245402205514,43.62156232436132,7.268654586070806,11.307086137810138,-19.216173712952365,52.364256242774
2,10.768936587821326,78.51546147307486,37.40857786355578,31.811594263337692,72.6131506553727,34.76596059339983,20.095385662444954,31.19556383500125,22.73533553738123,-9.258489452010373,-45.417546900263375,-75.504581525881,-99.34215372296067,-55.53608531209531,-33.48148124390791,21.132681565849406,-17.119935640549496,21.7357894025378,-32.72696534502005,2.781809984681047,-43.98209657512279,12.911047982550286,4.09647207886888,4.7484800311235285,2.8590716989842595,11.484314723552274,20.286302439277133,19.000448719210596,4.12957889557425,26.64043942994436,17.78723182191362,25.850407614654618,-3.609589297498498,17.963444021905612,23.91919624131025,14.705678995847702,2.080211992317674,-10.653037346806823,17.759803777008127,44.98311591640647,-9.124269378014363,4.576609163593674,8.731377397273247,-6.035015717227902,-12.082235772461368,-24.906419983624676,12.038682822747663,-18.44197536429938,-4.398101681202381,-34.81743728325847,11.729995426932215,56.621325984551696,21.10294587082333,42.601474079634286,71.76277552324814,23.885759053248144,33.73603477542338,45.846381982708564,-28.76423543173813,-77.115165439274,-39.75623453806999,-123.67244259230098,-29.71127975735989,-5.363029946085411,-28.210339842079843,-31.10358593616997,-3.901788473426738,-1.6617775362992884,3.9930460000056867,36.29095533514708,-4.723635629383733,21.89427046578401,-3.1804031521048897,16.083952508132953,-36.75020032936245,9.662847760401734,-4.250272295252997,19.069924571752548,-0.8605009286360263,12.276644333522395,14.566154372677225,14.368157830691539,-0.8670682385383098,41.06549400623127,14.289642963235236,31.74965582619356,20.08905224532497,17.429242248003195,40.81983935161089,-0.8255519853095232,-12.31990541675789,5.135813012665359,4.249931387473167,2.115888887882812,12.340087692739857,-3.710144807109337,-1.5347571629995456,-17.508726156972738,-0.09922700351284396,-25.950269293872427,-41.785899137457214,28.490816076948228,-22.314225961687644,4.422901921557941,-37.06907502848927,39.529341639894426,-15.165028780765152,42.39465950932996,-21.730580094257373,-18.398244170323473,32.22752025145893,-12.991295450843424,14.251871123242735,12.7435882260101,-2.269648815316453,43.33374934724007
3,12.840392187800756,80.77122051639076,26.133314516375663,32.52877803890023,60.393505839162344,63.51026875476429,32.72044111208344,72.84400662668249,32.056640891817466,-24.17114656130935,-49.21583916466191,-76.52364981196243,-94.69790006435669,-18.72582495212555,-17.24899375020456,31.5763200287066,-22.773043085153915,43.34954819806371,-29.02366387190287,-7.351900990951209,-32.79162621358118,4.240752198066546,7.704005930337191,-33.22843150986467,-22.996836540948436,-6.262574049780409,-3.1480587859633107,15.054456574961824,-18.07173292082242,-14.468630033298941,2.156194502586598,11.328273206707873,-2.5517202767534792,24.968031091636362,51.4999330843382,48.93479846873067,-1.8497241508713775,-0.6170233485230989,30.80081086338278,32.65869731775352,-7.205340662072826,-1.1223879315284815,1.6921600746394987,0.011111978514004597,3.3569216612747956,-11.982478401887859,28.594925027448227,3.2962575936317444,24.752443501755998,-16.36759310566427,56.235841382954966,85.84459960220352,55.65651626422488,41.81430096227052,92.88513990682969,36.9264103223322,74.02778386751811,62.61902115822163,-28.017995659980375,-28.172068985648778,-52.74184298099473,-114.25598359078354,-16.172546510296968,-0.3931273652384998,-44.23897046924251,-23.8147097887541,8.866483304512478,4.376664731158687,8.931031807368617,46.01077933642456,-13.101938690664563,29.61266756503825,-3.931441499831829,24.186929344163985,-31.6369683054885,-8.859857914061356,-5.255054618022059,-5.492727550784747,16.97797573354054,-25.307828900010634,-16.733408335442846,15.93239979300634,5.251394336400594,41.73738320886448,8.060415029117506,39.034405772046625,9.909386355860704,25.646668428842734,37.277178485407774,-3.0483659771266542,-1.6725628187285249,37.06299518764234,32.71892240451155,22.77884830854933,28.833115858926927,0.7490084681454098,-5.433144771881425,-21.40848493844151,53.606782988194496,-11.387213552100027,-25.907726794481277,-1.3340764411431147,-54.44955615356603,3.3696227480189593,48.782225849570295,18.65737573305766,-13.79370140339059,46.5553307007099,-11.091048012254397,-16.097368956434945,-8.251984790930145,12.138971936318182,41.83211741044153,26.9739173735031,-3.8484359390220555,53.51695836165856
4,19.111612361384278,144.5554510308308,79.26570668517599,72.2535444783902,95.67099989185121,91.65376147129193,60.42812965043908,99.31141448196243,63.55651914423963,-24.890076394493,-6.038576298839641,-64.9111203511556,-95.73333469360799,-32.01001726658931,-3.449679463688566,108.59868790852396,-4.586597192273805,110.1846301625802,4.240040454393767,38.21405970211382,-18.609179431187584,26.878229848182563,14.641686635881452,-37.17742760185294,-12.418652938965016,-16.02453126738683,54.308496195283375,31.856405092185398,6.637001927885764,-7.1775405218539605,27.99765285834655,25.69611192420786,25.093103281318026,95.92460101004066,107.84511593090528,123.70243693958629,47.120415624252146,16.666176667510037,25.331459770517903,-9.02163984307221,52.330459319040244,15.651918322814705,35.18694049438039,1.4127026674933842,40.862447343991306,18.038546871697292,61.18574860017886,49.25020197179388,47.39141056902774,44.377478910580336,45.37991931338727,136.39960458326718,83.93136097125395,75.93855424541698,123.83807491645844,54.42995212944259,104.61667709216736,80.70217062324954,-21.935445047570685,-28.001354146690474,-82.79199876411016,-104.75415493923686,-13.44583881213403,11.095893385279608,-16.24407943362437,-17.71831310970379,2.4074666259144517,-2.9900616741294086,63.51752311166446,96.12361863992919,15.542997949145391,37.34265039961809,14.816205233885041,-0.9292924307450773,-90.70746180616824,-15.581618844770146,-4.780573714921671,-8.937267154057821,37.41030135759811,3.333911956244057,18.578185373366104,67.41093481416092,45.9311154095193,58.84097301259263,48.45781278079503,64.86149083987512,51.31456204174327,38.22497101550923,55.05537768574885,27.156961565211574,14.285551583358039,-24.697030650660235,8.652834834885942,35.263238158869136,3.030445490292173,16.566184030968863,10.037028475712198,33.5676522836149,9.61335943014391,0.9236023097102313,28.63746379306301,2.306522816683339,-2.852930512539176,-2.7800711354901715,19.06896010550057,-12.285309883079144,-81.03311347164927,8.691276401212846,35.95402506573204,7.577027577198356,-36.15434731007854,-26.69673940992575,65.15166950700295,22.055898977048468,-48.01766142282295,2.6528120073778876
5,34.656094572105694,70.65648266105055,64.90835663534646,44.947674455118815,59.60200024797851,74.97828872093083,55.86870402148268,67.83004491890178,62.63403508295533,1.328074124643573,3.4449535081971367,-14.908699455870885,-47.86821678866137,-48.785945482938004,-7.900523388742649,112.04691409412183,-10.923857351611591,90.44727250326436,-34.57678669549429,21.395190948027153,-10.509356058402947,58.370378346463816,5.719951168804122,-2.1586438426273196,6.407381954561641,1.2380594932775704,29.335333563032606,51.07459519842885,16.5407369075585,24.03256384859502,9.644606306507542,6.116625133877411,28.523597232919084,96.21202498064144,102.59879332770205,145.73092909899626,37.933884224649205,-15.470693519183893,-8.03727571716869,16.910258512411797,36.08590020569897,12.081473048886728,17.82189882283199,8.266885918783228,32.660854535350595,-4.163259599321899,57.32837330568283,39.015992943048474,42.077780264777104,28.09822815488953,41.38414881202205,121.71583462555232,74.425856408945,41.12540943988239,89.09060336773696,52.533492980556986,91.80455492755823,64.46697300076079,20.60796074476495,22.825217838287355,4.183882793021756,-62.83326314310109,-22.505392759882344,-0.026989564496763263,-16.138417872924542,-3.759587559795142,-6.2313759051779245,-8.921293388816824,57.13801749743635,93.2602338987753,14.225105771521203,38.97352323061342,33.23115663038078,4.655532085467324,-37.445526355191284,12.92939937391777,7.3741441516258455,8.73370024073124,-3.6742959953354872,-7.177186622441413,34.07745310667897,59.641674683982494,20.208488440987903,44.903155723011196,38.78648476028189,62.623665479802625,10.945756145075064,56.04729610493613,63.392784224640195,4.980159006414201,-2.397040517600671,-6.65755626139658,13.323209806020818,16.44353537310372,-11.269211077530723,-16.80932705115652,-9.114222323856724,47.77248288503134,29.856021545707218,7.825624567539555,31.176269200367805,-2.5513335371439436,27.778266051634954,-32.37966452435964,44.16290323443529,-12.859566120186237,-3.401469848867514,3.2794591569352423,-32.71903057231874,11.911330290367268,-61.84739811229459,1.1263430305340323,86.10613581197178,58.518933686343104,5.427576004662333,44.33502453442278
6,9.946021634925824,-0.3677388652705233,15.774776960250065,-2.5172855180014606,-2.587165614247448,24.120859928863986,17.98100149189048,22.570106071074377,35.582404477444385,-2.594113797286024,-2.7466550356936903,-49.84037328528487,-113.32196100558247,-30.955985866988346,-10.270790650539038,66.92671561180917,-48.36673804988032,64.19083022602354,8.054451833477405,-11.418980348183785,-21.792051672375525,4.037465344466172,-5.126521653955938,-41.693086475741545,-2.7860975736272886,-5.012967349813996,9.720877646335534,37.74572354810043,10.222638660687334,21.87876129126691,23.260980430695867,-5.629058874479785,21.607254626037918,50.61685275005167,75.63660634426775,65.33720317537134,11.074576874237277,14.101331733288378,21.690523541006502,2.6955662396337305,37.223011069329125,32.14186664158938,53.231478830034895,24.758811806999475,38.036177204464245,24.543208882782,59.4197731201024,27.498092556455557,10.362387976775299,56.92504112131242,13.498177883017652,37.00947164906622,41.34226594124546,-2.3429848913979767,17.28860735017145,17.723470792431062,49.86651702797204,40.92014092527497,1.5282515302823785,21.373984423927638,-27.928188922793368,-142.07185170665292,-15.099722440330146,-24.426428296418408,4.54621747325256,3.926519887405738,16.429859603559382,-26.081827184156523,24.39159475817794,65.62093706919545,-0.8792320221449167,16.781333987652115,1.681180056485724,-20.388768064879045,-56.144357222027345,-1.4445847140175123,13.709801806451177,14.845193226893743,-2.850810732711314,15.14790848126639,9.538399857379375,28.021375781135227,20.96222264884688,6.816133176810426,15.227301048905883,43.083095851544655,10.490046140288008,8.715290118126303,45.29574923205844,-9.373209058488326,-4.822643757118084,15.609578326505874,19.65848235931918,16.366292238814864,-17.093341431622292,7.891197102299749,-6.731445967746353,13.37671179399792,8.611215958672185,17.627377093202174,23.382297359215908,22.78266076563382,-25.12888797001013,0.9911683278699075,-30.5708357671412,21.447795559661557,-22.766652664787784,13.738415445130446,-11.81940788503383,16.16226573224448,-41.962922149234345,5.181189038237119,17.294291399011563,1.9954944716559515,-12.891231961133485,-24.619990566407125
7,32.42055529791402,-31.837028786864252,35.107767755214866,-25.67108587266514,-31.600337333709444,7.411119324455929,32.77946463925715,16.704542326225955,17.785515670741145,-21.712438145111566,-10.96813894645223,-83.24428198000068,-46.86516775268692,-50.44754296796279,-9.68488314159277,91.5294186546928,-20.48259903507593,53.81317990472063,-12.292189945686452,13.440419276021881,-35.96538734750235,13.88328150959758,-12.135563805350374,-48.575346276095004,-10.538526390769592,-33.39308546658614,41.2106725005088,29.249660015705995,-38.282195299773775,-14.614865900981972,12.901409233654583,43.652208418711425,42.80619884922961,75.0252167171981,80.26069856826197,117.3716538088972,63.271026539488254,27.461268436794647,22.009543888825032,11.077998827078513,97.27098714051994,70.9002282912035,68.26501652807964,41.92954439146329,43.97879544422365,48.14287544729994,61.28926156644515,57.536017426041994,-29.282585066718024,55.34364320189327,40.000157281563766,26.602801763654558,34.743265309495946,-13.954883344856226,-28.055532800767363,18.070434835341093,15.368282631823892,13.60760146886658,-1.9283550841824477,-51.34429537980453,-83.71339247115823,-72.48594057071283,-7.215094969846815,-17.034411311825643,-31.79407731378467,-12.56340366795176,1.3030496695156182,-7.47347825687463,20.606465650011597,15.271793801110304,-36.23385597709299,-6.745431806403361,-13.527379967768987,-2.2205169921954564,-86.37857879731888,-1.9492630518175411,-18.591512625999297,-14.43002471725146,-26.474702039505644,31.639781937849843,12.832060431868545,40.446374800308305,24.388366904610397,12.645582587830054,23.987644923785687,10.481614380379927,60.68877337416824,19.828751388392146,26.24046080571581,27.04828114338789,36.17478500349855,3.6953099976808157,32.8885706905714,44.76867689223075,15.176773730982113,26.008574622375477,20.42468785646006,20.09187735994178,-20.982642927477436,49.610885959696276,-3.80017373806391,48.14869654213784,-15.660741027319462,-35.94754255971601,8.786344918972109,-24.555667708618472,-83.14579688361069,-27.623768469931065,4.48785971112051,19.068108475281417,-56.07185352680295,-31.456201035855553,-0.34396942931028146,-18.578339899429167,-67.74161278378459,-36.58131890433958
8,-24.993298498749432,-9.057990842326191,16.855797656863896,21.027786942960333,-17.813614401832442,-35.34370046227823,27.703754086762444,1.0511075144304949,11.268732677206108,-48.61883812608117,-26.875639308173703,-36.33206596461605,15.424084505519351,-46.77938288842907,-2.8794490299805875,68.57554346395794,-55.67050090193476,40.523051648284245,-29.32209379930165,31.583496124803283,-50.994176161562976,35.18673167786686,21.310232019815288,-58.84831387920441,-25.40048683599747,11.448938735526243,60.82792134350412,29.802227221794848,-12.464202921916351,24.40215175443331,20.631542616360658,19.22590081523019,51.550351047348755,40.89157699890524,60.26192782681044,56.92256381121549,70.60237567887243,21.643185192546206,61.38553622624981,56.05095276928374,82.13346087927839,64.42199677439099,67.86502365661678,52.69876950253955,63.5919336498816,66.58017780292177,56.655609305848415,47.366559565347785,-40.39002307900437,88.79604928996626,-0.34385223887265864,-19.79267774330237,41.497816655884755,30.193696906931027,-31.09511569804342,-33.28587023917209,8.116539113061469,5.316580489604975,-25.363402061527037,6.14192761172419,-35.792095191278605,53.44363467056559,28.65460687376442,5.162083117069504,-1.8366278268869705,30.580250948295927,46.94157051593902,4.669511079219868,16.092436444109506,35.720261650096624,-7.723343818153015,1.246625069600002,3.8521671800748676,19.8641553698658,-55.36199960179795,-24.559538728235694,-10.875426388945174,6.421056320701416,10.553420495155246,27.91771676275224,-9.271461011244266,58.7973333001697,40.111943815357186,5.287612084590406,44.93456467337442,25.495209984736842,79.6709162978088,10.651491691917784,25.552698169784808,56.531246947036244,32.17797970381764,15.109956290640126,56.496980462548585,29.546741660571186,26.769194818157864,79.1290906271206,42.71834787532127,30.928338382617536,-65.75661939767099,71.47737369461665,-27.17030755793437,49.76720733698842,31.26545075621716,5.694742074210523,-42.497097334047645,-7.9287819669704245,10.555522807987867,-9.929813777441266,-11.133598871216247,22.984664295348654,36.34951651373575,24.84008302309546,-8.80124477367496,-54.01818043896646,5.221318196613168,-13.91689263924785
9,-23.937464120706323,-62.65977197942576,-50.97374670810156,-37.73182048212807,-55.34100966889561,-34.01025725640211,18.151846645326845,-23.224710715263285,-38.232707711688256,-37.1464294229235,19.49110681965666,-51.589103612943326,25.470664046476553,-26.172648595750903,-0.21099287977739542,31.98133009589346,-19.53271380837504,16.5117239777396,-3.7903748112143285,9.402706545959285,-36.47239244905046,18.148337778952214,-2.225948896771624,-60.415854951040515,-16.729447027403268,-31.230649033038738,51.837495568375935,7.075725328247502,-27.14316314656929,-4.325640999684277,-8.713393032133162,-1.4521574659601308,31.900441688354885,27.059330859671576,30.43331577009868,-43.81123412825845,-12.97760699159008,8.1557739454023,-6.417206410424659,16.026289085724525,50.802940778929795,4.127662799254123,26.50478901420151,18.03754398105419,39.18048360609259,39.27745870627615,51.53695282040433,42.575365272970764,-75.64914575525232,-1.3565354216688033,-3.594353934023317,-58.28659714178553,-9.017824963705749,-38.700682691938255,-52.56132833943891,-23.64831118780129,-30.405010039220777,-26.310823042856097,-32.399706407013454,16.28259555236153,-45.203232072467024,0.47652220370606607,-27.421435436029086,-7.641197602555072,-31.586717518075254,-2.125878258268732,32.50538531100088,11.391452232475645,2.7633735232905594,19.064033634039884,-22.42475948364003,8.646005206806645,-0.31469396023040125,-20.408373328307828,-62.202487737612614,-52.93711816557321,-37.43841106986549,-26.696669765340786,3.6492845216281977,4.738060447373531,-23.899848135948627,14.422286446213274,5.492272738011239,-22.84528678873534,12.497838185802442,-24.416981764904264,19.19071633961736,-29.076442534632516,-29.154812626305244,24.885528454937525,6.86086358973722,-4.258473740211462,16.13198405642263,-7.749087338604006,9.025893546192558,45.20654315563607,19.422372572275783,-11.00865434537451,-119.3747928877992,-55.94429559032268,-15.342366359936886,-30.287868271183477,-5.119561466443754,-42.9048308859223,-82.20406455993653,-48.291005469331836,-20.3410725535157,-14.40644806828992,8.904450485532058,25.796360922737357,-3.6958816538177413,-21.96735728171564,-51.328619067348654,-32.592919026962434,-42.352475487840735,-55.69901892618201
